day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;96600;RAINFOREST_RESIN;9995;24;;;;;10002;3;10005;24;;;9998.5;935.0
-1;96600;KELP;2017;24;;;;;2021;24;;;;;2019.0;-13511.453125
-1;96700;KELP;2018;32;;;;;2021;32;;;;;2019.5;-13548.953125
-1;96700;RAINFOREST_RESIN;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;935.0
-1;96800;KELP;2019;8;2018;26;;;2022;27;;;;;2020.5;-13571.921875
-1;96800;RAINFOREST_RESIN;10002;3;9998;2;9996;1;10004;1;10005;26;;;10003.0;935.0
-1;96900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;941.0
-1;96900;KELP;2018;26;;;;;2022;26;;;;;2020.0;-13556.5625
-1;97000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;941.0
-1;97000;KELP;2018;28;;;;;2021;28;;;;;2019.5;-13540.640625
-1;97100;KELP;2018;28;;;;;2020;5;2021;28;;;2019.0;-13549.1640625
-1;97100;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;941.0
-1;97200;RAINFOREST_RESIN;9996;1;9995;22;;;10000;3;10004;1;10005;22;9998.0;942.0
-1;97200;KELP;2018;23;;;;;2019;3;2021;1;2022;22;2018.5;-13554.1171875
-1;97300;KELP;2018;24;;;;;2021;25;;;;;2019.5;-13551.1328125
-1;97300;RAINFOREST_RESIN;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;942.0
-1;97400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;942.0
-1;97400;KELP;2018;27;;;;;2022;27;;;;;2020.0;-13565.109375
-1;97500;KELP;2019;5;2018;22;;;2022;24;;;;;2020.5;-13572.359375
-1;97500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;942.0
-1;97600;RAINFOREST_RESIN;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;942.0
-1;97600;KELP;2019;31;;;;;2021;7;2022;1;2023;30;2020.0;-13602.5859375
-1;97700;KELP;2018;22;;;;;2020;2;2022;22;;;2019.0;-13563.171875
-1;97700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;952.0
-1;97800;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;952.0
-1;97800;KELP;2018;27;;;;;2020;1;2022;27;;;2019.0;-13561.5703125
-1;97900;KELP;2018;25;;;;;2021;1;2022;25;;;2019.5;-13552.125
-1;97900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;952.0
-1;98000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;952.0
-1;98000;KELP;2017;24;;;;;2021;24;;;;;2019.0;-13513.5078125
-1;98100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-13524.1015625
-1;98100;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;2;10004;1;9997.0;952.0
-1;98200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;954.0
-1;98200;KELP;2018;26;;;;;2021;26;;;;;2019.5;-13523.875
-1;98300;KELP;2020;2;2018;31;;;2021;29;;;;;2020.5;-13535.140625
-1;98300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;954.0
-1;98400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;954.0
-1;98400;KELP;2018;30;;;;;2020;7;2021;30;;;2019.0;-13536.59375
-1;98500;KELP;2018;31;;;;;2021;31;;;;;2019.5;-13541.8125
-1;98500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;954.0
-1;98600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;954.0
-1;98600;KELP;2018;28;;;;;2022;28;;;;;2020.0;-13564.953125
-1;98700;KELP;2019;29;;;;;2022;29;;;;;2020.5;-13581.953125
-1;98700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;954.0
-1;98800;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;954.0
-1;98800;KELP;2020;1;2018;24;;;2021;24;;;;;2020.5;-13550.7109375
-1;98900;KELP;2018;26;;;;;2021;26;;;;;2019.5;-13534.671875
-1;98900;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;956.0
-1;99000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;956.0
-1;99000;KELP;2018;25;;;;;2020;4;2021;26;;;2019.0;-13537.0390625
-1;99100;KELP;2018;31;;;;;2021;25;;;;;2019.5;-13540.0546875
-1;99100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;956.0
-1;99200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;956.0
-1;99200;KELP;2018;27;;;;;2021;22;;;;;2019.5;-13578.421875
-1;99300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-13608.078125
-1;99300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;956.0
-1;99400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;956.0
-1;99400;KELP;2018;26;;;;;2022;26;;;;;2020.0;-13637.57421875
-1;99500;KELP;2018;24;;;;;2022;24;;;;;2020.0;-13632.57421875
-1;99500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;958.0
-1;99600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;958.0
-1;99600;KELP;2019;4;2018;28;;;2022;28;;;;;2020.5;-13634.75
-1;99700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-13634.44140625
-1;99700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;960.0
-1;99800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-13635.8671875
-1;99800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;960.0
-1;99900;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;960.0
-1;99900;KELP;2018;28;;;;;2021;29;;;;;2019.5;-13646.57421875
-1;100000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;962.0
-1;100000;KELP;2018;24;;;;;2020;5;2021;24;;;2019.0;-13689.5146484375
-1;100100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-13735.53125
-1;100100;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;964.0
-1;100200;KELP;2018;23;;;;;2020;1;2021;23;;;2019.0;-13776.75
-1;100200;RAINFOREST_RESIN;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;966.0
-1;100300;RAINFOREST_RESIN;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;966.0
-1;100300;KELP;2018;31;;;;;2021;31;;;;;2019.5;-13773.203125
-1;100400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;966.0
-1;100400;KELP;2018;30;;;;;2021;30;;;;;2019.5;-13760.65625
-1;100500;KELP;2018;22;;;;;2021;22;;;;;2019.5;-13755.875
-1;100500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;966.0
-1;100600;KELP;2018;29;;;;;2020;1;2021;29;;;2019.0;-13764.28125
-1;100600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;966.0
-1;100700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;966.0
-1;100700;KELP;2018;31;;;;;2021;31;;;;;2019.5;-13772.4296875
-1;100800;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;966.0
-1;100800;KELP;2018;35;;;;;2021;28;;;;;2019.5;-13767.8671875
-1;100900;KELP;2018;19;;;;;2021;27;;;;;2019.5;-13769.5625
-1;100900;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;966.0
-1;101000;KELP;2018;31;;;;;2021;30;;;;;2019.5;-13765.25
-1;101000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;966.0
-1;101100;RAINFOREST_RESIN;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;966.0
-1;101100;KELP;2019;5;2018;21;;;2022;22;;;;;2020.5;-14933.4453125
-1;101200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;966.0
-1;101200;KELP;2019;25;;;;;2022;26;;;;;2020.5;-14921.9609375
-1;101300;KELP;2019;27;;;;;2022;27;;;;;2020.5;-15298.953125
-1;101300;RAINFOREST_RESIN;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;970.0
-1;101400;KELP;2019;22;;;;;2021;5;2022;22;;;2020.0;-15284.5625
-1;101400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;974.0
-1;101500;RAINFOREST_RESIN;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;974.0
-1;101500;KELP;2020;5;2018;22;;;2022;22;;;;;2021.0;-15272.046875
-1;101600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;980.0
-1;101600;KELP;2019;21;;;;;2022;27;;;;;2020.5;-15280.546875
-1;101700;KELP;2018;27;;;;;2022;27;;;;;2020.0;-15257.140625
-1;101700;RAINFOREST_RESIN;9998;1;9995;27;;;10005;27;;;;;10001.5;980.0
-1;101800;KELP;2018;26;;;;;2021;2;2022;24;;;2019.5;-15257.1640625
-1;101800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;980.0
-1;101900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;980.0
-1;101900;KELP;2018;23;;;;;2020;6;2022;23;;;2019.0;-15270.03125
-1;102000;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;980.0
-1;102000;KELP;2018;30;;;;;2022;30;;;;;2020.0;-15272.3984375
-1;102100;KELP;2019;24;;;;;2022;24;;;;;2020.5;-15280.09375
-1;102100;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;982.0
-1;102200;KELP;2019;30;;;;;2021;7;2022;30;;;2020.0;-15285.7890625
-1;102200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;982.0
-1;102300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;982.0
-1;102300;KELP;2020;4;2019;1;2018;24;2022;25;;;;;2021.0;-15275.765625
-1;102400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;982.0
-1;102400;KELP;2019;23;;;;;2022;23;;;;;2020.5;-15278.4609375
-1;102500;KELP;2019;29;;;;;2022;29;;;;;2020.5;-15282.7421875
-1;102500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;982.0
-1;102600;KELP;2018;25;;;;;2021;25;;;;;2019.5;-15251.1640625
-1;102600;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;982.0
-1;102700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;982.0
-1;102700;KELP;2018;21;;;;;2022;21;;;;;2020.0;-15259.4375
-1;102800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1000.0
-1;102800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-15264.2890625
-1;102900;KELP;2020;4;2019;4;2018;28;2021;1;2022;27;;;2020.5;-15258.765625
-1;102900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1000.0
-1;103000;KELP;2018;31;;;;;2020;4;2021;1;2022;30;2019.0;-15259.078125
-1;103000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1000.0
-1;103100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1000.0
-1;103100;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-15262.515625
-1;103200;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;1000.0
-1;103200;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;-15261.5390625
-1;103300;KELP;2019;34;;;;;2022;26;;;;;2020.5;-15277.46875
-1;103300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1000.0
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;-15320.44921875
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;1000.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1000.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;-15319.263671875
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1000.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;-15319.294921875
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;-15320.6796875
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1000.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;-15320.26171875
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;1000.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;1000.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;-15319.970703125
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1000.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-15317.818359375
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;-15325.142578125
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1000.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;-15321.7734375
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1000.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1000.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;-15326.68359375
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1000.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;-15355.7109375
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;-15372.0625
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1000.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;-15379.625
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;1000.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1000.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;-16115.28125
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1002.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;-16117.6015625
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;-16114.6328125
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1002.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;-16132.8984375
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;1003.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1003.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;-16133.8125
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1003.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;-16142.359375
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-16153.71875
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1003.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;-16156.7265625
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1003.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1005.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;-16160.9140625
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1005.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;-16158.8125
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;-16180.2734375
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1005.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;-16167.1640625
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1005.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1005.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;-16155.765625
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1005.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;-16158.7421875
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;-16160.84375
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1005.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1012.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;-16166.28125
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;-16152.59375
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1012.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1016.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;-16142.046875
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;-16136.3359375
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1016.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1036.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;-16136.78125
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-16136.921875
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1044.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1046.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;-16133.828125
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;-16144.4375
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1048.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1048.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;-16141.109375
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;-16143.2734375
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1048.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1050.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;-16139.1328125
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;-16150.7890625
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1050.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1050.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;-16143.7421875
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;-16145.6953125
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;1051.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;1051.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;-16146.9375
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;-16166.2734375
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1051.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1051.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;-16164.734375
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;-16167.90625
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1051.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;1051.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;-16167.4296875
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;-16166.3671875
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1051.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1051.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;-16173.6875
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;-16179.1875
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1051.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1051.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;-16198.3125
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;-16197.6875
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1051.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;1051.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;-17090.59375
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;-17090.125
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1051.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;-17084.4140625
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1051.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1051.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;-17100.90625
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;1051.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;-17097.9921875
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;-17102.0859375
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1051.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;-17101.859375
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;1051.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1051.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;-17093.921875
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1051.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;-17916.984375
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;-17893.109375
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1051.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;-17879.84375
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1051.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1053.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;-17883.578125
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1053.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;-18495.09375
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;-18498.8359375
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1055.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;-18498.0546875
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1057.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1065.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;-18494.8828125
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1065.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;-18484.6328125
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;-18491.3828125
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1065.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;-18495.703125
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1065.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1085.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;-18502.5703125
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;1085.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;-18500.078125
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;-18499.7265625
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1101.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;-18509.90625
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1101.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1101.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;-18517.9140625
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1101.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;-18529.7890625
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;-18529.3203125
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1118.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;-18525.2265625
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1126.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1126.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;-18532.4921875
