day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;101000;KELP;2018;31;;;;;2021;30;;;;;2019.5;48.09375
-1;101000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;1176.0
-1;101100;RAINFOREST_RESIN;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;1176.0
-1;101100;KELP;2019;5;2018;21;;;2022;22;;;;;2020.5;36.08984375
-1;101200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1176.0
-1;101200;KELP;2019;25;;;;;2022;26;;;;;2020.5;32.1875
-1;101300;KELP;2019;27;;;;;2022;27;;;;;2020.5;34.2734375
-1;101300;RAINFOREST_RESIN;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;1180.0
-1;101400;KELP;2019;22;;;;;2021;5;2022;22;;;2020.0;44.0546875
-1;101400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1184.0
-1;101500;RAINFOREST_RESIN;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;1184.0
-1;101500;KELP;2020;5;2018;22;;;2022;22;;;;;2021.0;52.5703125
-1;101600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1190.0
-1;101600;KELP;2019;21;;;;;2022;27;;;;;2020.5;46.7890625
-1;101700;KELP;2018;27;;;;;2022;27;;;;;2020.0;62.703125
-1;101700;RAINFOREST_RESIN;9998;1;9995;27;;;10005;27;;;;;10001.5;1190.0
-1;101800;KELP;2018;26;;;;;2021;2;2022;24;;;2019.5;62.6875
-1;101800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1190.0
-1;101900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1190.0
-1;101900;KELP;2018;23;;;;;2020;6;2022;23;;;2019.0;53.9375
-1;102000;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;1190.0
-1;102000;KELP;2018;30;;;;;2022;30;;;;;2020.0;52.328125
-1;102100;KELP;2019;24;;;;;2022;24;;;;;2020.5;47.09375
-1;102100;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;1192.0
-1;102200;KELP;2019;30;;;;;2021;7;2022;30;;;2020.0;43.2265625
-1;102200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1192.0
-1;102300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1196.0
-1;102300;KELP;2020;4;2019;1;2018;24;2022;25;;;;;2021.0;50.0390625
-1;102400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1196.0
-1;102400;KELP;2019;23;;;;;2022;23;;;;;2020.5;48.203125
-1;102500;KELP;2019;29;;;;;2022;29;;;;;2020.5;45.296875
-1;102500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;1196.0
-1;102600;KELP;2018;25;;;;;2021;25;;;;;2019.5;66.7734375
-1;102600;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;1196.0
-1;102700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1196.0
-1;102700;KELP;2018;21;;;;;2022;21;;;;;2020.0;61.140625
-1;102800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1200.0
-1;102800;KELP;2018;28;;;;;2022;28;;;;;2020.0;57.84375
-1;102900;KELP;2020;4;2019;4;2018;28;2021;1;2022;27;;;2020.5;61.6015625
-1;102900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1200.0
-1;103000;KELP;2018;31;;;;;2020;4;2021;1;2022;30;2019.0;61.390625
-1;103000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1200.0
-1;103100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1200.0
-1;103100;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;59.3125
-1;103200;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;1200.0
-1;103200;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;60.03125
-1;103300;KELP;2019;34;;;;;2022;26;;;;;2020.5;48.265625
-1;103300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1200.0
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;53.5390625
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;1200.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1200.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;52.9296875
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1200.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;52.8515625
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;49.4921875
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1200.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;50.5078125
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;1200.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;1200.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;51.2109375
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1200.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;56.4375
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;38.65625
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1200.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;46.8359375
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1200.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1200.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;34.9140625
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1200.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;39.765625
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;43.71875
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1200.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;38.5703125
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;1200.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1200.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;40.5546875
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1200.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;42.1328125
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;40.109375
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1200.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;52.53125
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;1200.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1200.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;53.15625
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1200.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;58.9609375
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;66.6875
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1200.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;68.734375
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1200.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1200.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;71.578125
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1200.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;70.15625
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;84.7421875
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1200.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;75.828125
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1200.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1200.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;68.078125
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1200.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;70.109375
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;71.53125
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1200.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1214.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;75.2265625
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;69.40625
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1214.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1214.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;59.71875
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;54.46875
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1214.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1221.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;54.8828125
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;55.015625
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1221.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1221.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;52.1640625
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;61.921875
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1221.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1221.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;58.859375
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;60.84375
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1221.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1221.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;57.0390625
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;67.75
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1221.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1221.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;61.2734375
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;63.0703125
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;1224.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;1224.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;64.2109375
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;81.984375
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1224.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1224.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;80.5625
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;83.484375
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1224.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;1224.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;83.046875
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;82.0703125
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;1224.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1224.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;88.7890625
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;93.8515625
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1224.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;1224.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;111.421875
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;110.8515625
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1224.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;1224.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;99.796875
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;100.1171875
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;1224.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;104.0
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1224.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1224.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;92.78125
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;1224.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;94.765625
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;91.984375
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1224.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;92.140625
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;1224.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1224.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;97.53125
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1224.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;90.671875
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;74.4375
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1224.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;65.4140625
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;1224.0
-1;109700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1224.0
-1;109700;KELP;2018;26;;;;;2021;27;;;;;2019.5;67.953125
-1;109800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1224.0
-1;109800;KELP;2018;24;;;;;2021;24;;;;;2019.5;66.1328125
-1;109900;KELP;2018;27;;;;;2021;27;;;;;2019.5;63.59375
-1;109900;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;1226.0
-1;110000;KELP;2018;22;;;;;2021;22;;;;;2019.5;64.125
-1;110000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1226.0
-1;110100;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1250.0
-1;110100;KELP;2018;23;;;;;2021;24;;;;;2019.5;66.28125
-1;110200;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1250.0
-1;110200;KELP;2018;20;;;;;2020;3;2021;20;;;2019.0;73.25
-1;110300;KELP;2018;22;;;;;2021;22;;;;;2019.5;68.65625
-1;110300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1250.0
-1;110400;KELP;2018;23;;;;;2021;30;;;;;2019.5;65.7265625
-1;110400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1250.0
-1;110500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1266.0
-1;110500;KELP;2018;21;;;;;2022;21;;;;;2020.0;61.0546875
-1;110600;RAINFOREST_RESIN;10002;8;9995;28;;;10005;28;;;;;10003.5;1266.0
-1;110600;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;62.75
-1;110700;KELP;2020;3;2018;26;;;2021;2;2022;24;;;2020.5;62.984375
-1;110700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10004;2;10005;24;;;10001.0;1266.0
-1;110800;KELP;2018;30;;;;;2022;30;;;;;2020.0;56.0625
-1;110800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1266.0
-1;110900;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1266.0
-1;110900;KELP;2018;24;;;;;2022;24;;;;;2020.0;50.6171875
-1;111000;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1266.0
-1;111000;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;42.546875
-1;111100;KELP;2019;27;;;;;2022;27;;;;;2020.5;42.8671875
-1;111100;RAINFOREST_RESIN;9996;2;9995;25;;;9998;4;10004;2;10005;25;9997.0;1268.0
-1;111200;KELP;2019;22;;;;;2021;1;2022;22;;;2020.0;45.6484375
-1;111200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1268.0
-1;111300;RAINFOREST_RESIN;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;1268.0
-1;111300;KELP;2019;31;;;;;2022;30;;;;;2020.5;40.703125
-1;111400;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1268.0
-1;111400;KELP;2019;24;;;;;2022;24;;;;;2020.5;42.78125
-1;111500;KELP;2021;1;2019;28;;;2022;22;;;;;2021.5;43.40625
-1;111500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1268.0
-1;111600;KELP;2019;39;;;;;2022;32;;;;;2020.5;45.1328125
-1;111600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1268.0
-1;111700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1268.0
-1;111700;KELP;2019;24;;;;;2022;22;;;;;2020.5;41.015625
-1;111800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1268.0
-1;111800;KELP;2019;28;;;;;2022;22;;;;;2020.5;39.8515625
-1;111900;KELP;2019;22;;;;;2022;22;;;;;2020.5;46.4453125
-1;111900;RAINFOREST_RESIN;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1268.0
-1;112000;KELP;2018;26;;;;;2020;4;2021;26;;;2019.0;67.2109375
-1;112000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1268.0
-1;112100;RAINFOREST_RESIN;9996;2;9995;20;;;9998;5;10002;7;10004;2;9997.0;1268.0
-1;112100;KELP;2018;22;;;;;2022;22;;;;;2020.0;57.25
-1;112200;RAINFOREST_RESIN;9998;1;9996;2;9995;26;10004;2;10005;26;;;10001.0;1268.0
-1;112200;KELP;2020;1;2018;28;;;2022;28;;;;;2021.0;59.359375
-1;112300;KELP;2018;31;;;;;2021;26;;;;;2019.5;64.9453125
-1;112300;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;1268.0
-1;112400;KELP;2018;29;;;;;2021;29;;;;;2019.5;65.4140625
-1;112400;RAINFOREST_RESIN;9998;9;9996;1;9995;28;10004;1;10005;28;;;10001.0;1268.0
-1;112500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;3;10004;2;10005;21;9999.0;1268.0
-1;112500;KELP;2018;23;;;;;2021;23;;;;;2019.5;64.390625
-1;112600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;1268.0
-1;112600;KELP;2018;30;;;;;2021;30;;;;;2019.5;65.1875
-1;112700;KELP;2018;29;;;;;2021;29;;;;;2019.5;72.703125
-1;112700;RAINFOREST_RESIN;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;1268.0
-1;112800;KELP;2018;29;;;;;2021;22;;;;;2019.5;72.7734375
-1;112800;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1268.0
-1;112900;RAINFOREST_RESIN;9998;1;9996;2;9995;20;10004;2;10005;20;;;10001.0;1268.0
-1;112900;KELP;2018;22;;;;;2021;22;;;;;2019.5;73.4296875
-1;113000;RAINFOREST_RESIN;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;1268.0
-1;113000;KELP;2018;27;;;;;2020;4;2021;27;;;2019.0;75.15625
-1;113100;KELP;2018;21;;;;;2021;21;;;;;2019.5;65.9140625
-1;113100;RAINFOREST_RESIN;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;1270.0
-1;113200;KELP;2018;38;;;;;2021;31;;;;;2019.5;79.515625
-1;113200;RAINFOREST_RESIN;9996;2;9995;29;;;10002;10;10004;2;10005;29;9999.0;1270.0
-1;113300;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1270.0
-1;113300;KELP;2018;17;;;;;2021;22;;;;;2019.5;77.2265625
-1;113400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1270.0
-1;113400;KELP;2018;21;;;;;2021;21;;;;;2019.5;78.140625
-1;113500;KELP;2018;21;;;;;2021;21;;;;;2019.5;76.4140625
-1;113500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1270.0
-1;113600;KELP;2018;25;;;;;2021;25;;;;;2019.5;80.6640625
-1;113600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1270.0
-1;113700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1270.0
-1;113700;KELP;2018;6;2017;21;;;2021;21;;;;;2019.5;87.2734375
-1;113800;RAINFOREST_RESIN;10002;1;9996;2;9995;22;10004;2;10005;22;;;10003.0;1270.0
-1;113800;KELP;2017;24;;;;;2021;24;;;;;2019.0;94.2734375
-1;113900;KELP;2017;29;;;;;2021;29;;;;;2019.0;61.7578125
-1;113900;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1270.0
-1;114000;KELP;2017;30;;;;;2020;2;2021;28;;;2018.5;65.8984375
-1;114000;RAINFOREST_RESIN;9996;2;9995;28;;;9998;11;10004;2;10005;28;9997.0;1270.0
-1;114100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1292.0
-1;114100;KELP;2020;1;2018;3;2017;32;2021;32;;;;;2020.5;62.390625
-1;114200;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1292.0
-1;114200;KELP;2017;25;;;;;2021;25;;;;;2019.0;61.34375
-1;114300;KELP;2018;30;;;;;2021;29;;;;;2019.5;55.537109375
-1;114300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1292.0
-1;114400;KELP;2018;28;;;;;2021;28;;;;;2019.5;52.55078125
-1;114400;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;1292.0
-1;114500;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1301.0
-1;114500;KELP;2018;31;;;;;2021;30;;;;;2019.5;54.990234375
-1;114600;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;1301.0
-1;114600;KELP;2018;26;;;;;2021;26;;;;;2019.5;54.8359375
-1;114700;KELP;2018;34;;;;;2021;28;;;;;2019.5;53.126953125
-1;114700;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1303.0
-1;114800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1303.0
-1;114800;KELP;2018;26;;;;;2021;26;;;;;2019.5;51.9296875
-1;114900;KELP;2018;21;;;;;2021;21;;;;;2019.5;52.490234375
-1;114900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1303.0
-1;115000;RAINFOREST_RESIN;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;1303.0
-1;115000;KELP;2018;32;;;;;2021;26;;;;;2019.5;51.505859375
-1;115100;KELP;2020;1;2019;8;2018;25;2022;25;;;;;2021.0;49.505859375
-1;115100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1303.0
-1;115200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;1303.0
-1;115200;KELP;2018;21;;;;;2022;21;;;;;2020.0;50.359375
-1;115300;KELP;2019;5;2018;28;;;2022;28;;;;;2020.5;50.81640625
-1;115300;RAINFOREST_RESIN;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;1303.0
-1;115400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;1303.0
-1;115400;KELP;2018;24;;;;;2022;24;;;;;2020.0;49.58203125
-1;115500;KELP;2018;26;;;;;2022;26;;;;;2020.0;48.814453125
-1;115500;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1303.0
-1;115600;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1303.0
-1;115600;KELP;2018;33;;;;;2021;29;;;;;2019.5;51.44140625
-1;115700;KELP;2020;1;2018;25;;;2021;25;;;;;2020.5;51.91015625
-1;115700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1303.0
-1;115800;RAINFOREST_RESIN;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;1303.0
-1;115800;KELP;2018;26;;;;;2021;24;;;;;2019.5;51.26953125
-1;115900;KELP;2018;30;;;;;2021;30;;;;;2019.5;51.57421875
-1;115900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1303.0
-1;116000;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1303.0
