day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;93300;RAINFOREST_RESIN;9995;29;;;;;10002;9;10005;29;;;9998.5;887.0
-1;93300;KELP;2019;1;2017;29;;;2020;29;;;;;2019.5;-10729.609375
-1;93400;RAINFOREST_RESIN;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;887.0
-1;93400;KELP;2018;29;;;;;2021;29;;;;;2019.5;-10653.9765625
-1;93500;KELP;2019;2;2018;26;;;2020;6;2021;1;2022;25;2019.5;-10647.7578125
-1;93500;RAINFOREST_RESIN;10000;2;9996;1;9995;25;10004;1;10005;25;;;10002.0;887.0
-1;93600;KELP;2020;33;;;;;2023;29;;;;;2021.5;-10566.375
-1;93600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;887.0
-1;93700;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;889.0
-1;93700;KELP;2019;25;;;;;2022;2;2023;23;;;2020.5;-10598.0390625
-1;93800;RAINFOREST_RESIN;9995;30;;;;;9998;1;10002;5;10005;30;9996.5;891.0
-1;93800;KELP;2020;35;;;;;2023;30;;;;;2021.5;-10570.4453125
-1;93900;KELP;2020;3;2019;28;;;2023;28;;;;;2021.5;-10582.0390625
-1;93900;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;893.0
-1;94000;KELP;2019;31;;;;;2022;31;;;;;2020.5;-10619.3046875
-1;94000;RAINFOREST_RESIN;10002;4;9998;8;9996;1;10004;1;10005;30;;;10003.0;893.0
-1;94100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;893.0
-1;94100;KELP;2019;33;;;;;2022;30;;;;;2020.5;-10622.1015625
-1;94200;RAINFOREST_RESIN;9995;22;;;;;10002;7;10005;22;;;9998.5;893.0
-1;94200;KELP;2019;22;;;;;2023;22;;;;;2021.0;-10595.4921875
-1;94300;KELP;2020;1;2019;26;;;2023;26;;;;;2021.5;-10586.9921875
-1;94300;RAINFOREST_RESIN;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;893.0
-1;94400;KELP;2020;29;;;;;2023;29;;;;;2021.5;-10578.9296875
-1;94400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;893.0
-1;94500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;896.0
-1;94500;KELP;2019;25;;;;;2023;25;;;;;2021.0;-10589.46875
-1;94600;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;896.0
-1;94600;KELP;2020;22;;;;;2023;22;;;;;2021.5;-10580.265625
-1;94700;KELP;2020;21;;;;;2022;6;2023;21;;;2021.0;-10561.7578125
-1;94700;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;896.0
-1;94800;KELP;2020;28;;;;;2022;1;2023;28;;;2021.0;-10560.265625
-1;94800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;898.0
-1;94900;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;898.0
-1;94900;KELP;2020;27;;;;;2023;27;;;;;2021.5;-10566.8671875
-1;95000;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;900.0
-1;95000;KELP;2021;1;2019;22;;;2023;22;;;;;2022.0;-10594.328125
-1;95100;KELP;2019;25;;;;;2022;25;;;;;2020.5;-10622.3359375
-1;95100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;924.0
-1;95200;KELP;2019;30;;;;;2022;30;;;;;2020.5;-10605.6953125
-1;95200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;924.0
-1;95300;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;924.0
-1;95300;KELP;2019;24;;;;;2022;24;;;;;2020.5;-10611.0390625
-1;95400;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;924.0
-1;95400;KELP;2019;21;;;;;2022;21;;;;;2020.5;-10611.1015625
-1;95500;KELP;2019;27;;;;;2022;27;;;;;2020.5;-10627.5859375
-1;95500;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;924.0
-1;95600;KELP;2018;29;;;;;2022;30;;;;;2020.0;-10646.1875
-1;95600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;924.0
-1;95700;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;924.0
-1;95700;KELP;2018;23;;;;;2020;6;2021;23;;;2019.0;-10713.4765625
-1;95800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;926.0
-1;95800;KELP;2018;5;2017;21;;;2021;21;;;;;2019.5;-11411.6875
-1;95900;KELP;2017;23;;;;;2019;8;2020;23;;;2018.0;-11397.2734375
-1;95900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;933.0
-1;96000;KELP;2016;24;;;;;2019;1;2020;23;;;2017.5;-11359.09375
-1;96000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;933.0
-1;96100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;935.0
-1;96100;KELP;2016;23;;;;;2019;23;;;;;2017.5;-11340.7734375
-1;96200;RAINFOREST_RESIN;9996;2;9995;24;;;9998;5;10004;2;10005;24;9997.0;935.0
-1;96200;KELP;2017;1;2016;24;;;2020;26;;;;;2018.5;-11372.796875
-1;96300;KELP;2016;26;;;;;2019;2;2020;25;;;2017.5;-11359.71875
-1;96300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;945.0
-1;96400;KELP;2016;30;;;;;2020;30;;;;;2018.0;-11375.3671875
-1;96400;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;945.0
-1;96500;RAINFOREST_RESIN;9998;1;9996;1;9995;28;10004;1;10005;28;;;10001.0;945.0
-1;96500;KELP;2017;29;;;;;2020;29;;;;;2018.5;-11389.25
-1;96600;RAINFOREST_RESIN;9995;24;;;;;10002;3;10005;24;;;9998.5;945.0
-1;96600;KELP;2017;24;;;;;2021;24;;;;;2019.0;-11415.453125
-1;96700;KELP;2018;32;;;;;2021;32;;;;;2019.5;-11452.953125
-1;96700;RAINFOREST_RESIN;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;945.0
-1;96800;KELP;2019;8;2018;26;;;2022;27;;;;;2020.5;-11475.921875
-1;96800;RAINFOREST_RESIN;10002;3;9998;2;9996;1;10004;1;10005;26;;;10003.0;945.0
-1;96900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;951.0
-1;96900;KELP;2018;26;;;;;2022;26;;;;;2020.0;-11460.5625
-1;97000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;951.0
-1;97000;KELP;2018;28;;;;;2021;28;;;;;2019.5;-11444.640625
-1;97100;KELP;2018;28;;;;;2020;5;2021;28;;;2019.0;-11453.1640625
-1;97100;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;951.0
-1;97200;RAINFOREST_RESIN;9996;1;9995;22;;;10000;3;10004;1;10005;22;9998.0;952.0
-1;97200;KELP;2018;23;;;;;2019;3;2021;1;2022;22;2018.5;-11458.1171875
-1;97300;KELP;2018;24;;;;;2021;25;;;;;2019.5;-11455.1328125
-1;97300;RAINFOREST_RESIN;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;952.0
-1;97400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;952.0
-1;97400;KELP;2018;27;;;;;2022;27;;;;;2020.0;-11469.109375
-1;97500;KELP;2019;5;2018;22;;;2022;24;;;;;2020.5;-11476.359375
-1;97500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;952.0
-1;97600;RAINFOREST_RESIN;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;952.0
-1;97600;KELP;2019;31;;;;;2021;7;2022;1;2023;30;2020.0;-11506.5859375
-1;97700;KELP;2018;22;;;;;2020;2;2022;22;;;2019.0;-11467.171875
-1;97700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;962.0
-1;97800;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;962.0
-1;97800;KELP;2018;27;;;;;2020;1;2022;27;;;2019.0;-11465.5703125
-1;97900;KELP;2018;25;;;;;2021;1;2022;25;;;2019.5;-11456.125
-1;97900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;962.0
-1;98000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;962.0
-1;98000;KELP;2017;24;;;;;2021;24;;;;;2019.0;-11417.5078125
-1;98100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-11428.1015625
-1;98100;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;2;10004;1;9997.0;962.0
-1;98200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;964.0
-1;98200;KELP;2018;26;;;;;2021;26;;;;;2019.5;-11427.875
-1;98300;KELP;2020;2;2018;31;;;2021;29;;;;;2020.5;-11439.140625
-1;98300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;964.0
-1;98400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;964.0
-1;98400;KELP;2018;30;;;;;2020;7;2021;30;;;2019.0;-11440.59375
-1;98500;KELP;2018;31;;;;;2021;31;;;;;2019.5;-11445.8125
-1;98500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;964.0
-1;98600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;964.0
-1;98600;KELP;2018;28;;;;;2022;28;;;;;2020.0;-11468.953125
-1;98700;KELP;2019;29;;;;;2022;29;;;;;2020.5;-11485.953125
-1;98700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;964.0
-1;98800;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;964.0
-1;98800;KELP;2020;1;2018;24;;;2021;24;;;;;2020.5;-11454.7109375
-1;98900;KELP;2018;26;;;;;2021;26;;;;;2019.5;-11438.671875
-1;98900;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;966.0
-1;99000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;966.0
-1;99000;KELP;2018;25;;;;;2020;4;2021;26;;;2019.0;-11441.0390625
-1;99100;KELP;2018;31;;;;;2021;25;;;;;2019.5;-11444.0546875
-1;99100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;966.0
-1;99200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;966.0
-1;99200;KELP;2018;27;;;;;2021;22;;;;;2019.5;-11448.84375
-1;99300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-11479.3984375
-1;99300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;966.0
-1;99400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;966.0
-1;99400;KELP;2018;26;;;;;2022;26;;;;;2020.0;-11514.9345703125
-1;99500;KELP;2018;24;;;;;2022;24;;;;;2020.0;-11600.1484375
-1;99500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;968.0
-1;99600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;968.0
-1;99600;KELP;2019;4;2018;28;;;2022;28;;;;;2020.5;-11604.5
-1;99700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-11603.8828125
-1;99700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;970.0
-1;99800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-11606.734375
-1;99800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;970.0
-1;99900;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;970.0
-1;99900;KELP;2018;28;;;;;2021;29;;;;;2019.5;-11628.1484375
-1;100000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;972.0
-1;100000;KELP;2018;24;;;;;2020;5;2021;24;;;2019.0;-11675.42578125
-1;100100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-11718.505859375
-1;100100;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;974.0
-1;100200;KELP;2018;23;;;;;2020;1;2021;23;;;2019.0;-11768.6328125
-1;100200;RAINFOREST_RESIN;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;976.0
-1;100300;RAINFOREST_RESIN;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;976.0
-1;100300;KELP;2018;31;;;;;2021;31;;;;;2019.5;-11792.203125
-1;100400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;976.0
-1;100400;KELP;2018;30;;;;;2021;30;;;;;2019.5;-11779.65625
-1;100500;KELP;2018;22;;;;;2021;22;;;;;2019.5;-11774.875
-1;100500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;976.0
-1;100600;KELP;2018;29;;;;;2020;1;2021;29;;;2019.0;-11783.28125
-1;100600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;976.0
-1;100700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;976.0
-1;100700;KELP;2018;31;;;;;2021;31;;;;;2019.5;-11791.4296875
-1;100800;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;976.0
-1;100800;KELP;2018;35;;;;;2021;28;;;;;2019.5;-11786.8671875
-1;100900;KELP;2018;19;;;;;2021;27;;;;;2019.5;-11788.5625
-1;100900;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;976.0
-1;101000;KELP;2018;31;;;;;2021;30;;;;;2019.5;-11784.25
-1;101000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;976.0
-1;101100;RAINFOREST_RESIN;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;976.0
-1;101100;KELP;2019;5;2018;21;;;2022;22;;;;;2020.5;-12812.4453125
-1;101200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;976.0
-1;101200;KELP;2019;25;;;;;2022;26;;;;;2020.5;-12800.9609375
-1;101300;KELP;2019;27;;;;;2022;27;;;;;2020.5;-12874.8876953125
-1;101300;RAINFOREST_RESIN;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;980.0
-1;101400;KELP;2019;22;;;;;2021;5;2022;22;;;2020.0;-12913.67578125
-1;101400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;984.0
-1;101500;RAINFOREST_RESIN;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;984.0
-1;101500;KELP;2020;5;2018;22;;;2022;22;;;;;2021.0;-12933.140625
-1;101600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;990.0
-1;101600;KELP;2019;21;;;;;2022;27;;;;;2020.5;-12944.0078125
-1;101700;KELP;2018;27;;;;;2022;27;;;;;2020.0;-12923.140625
-1;101700;RAINFOREST_RESIN;9998;1;9995;27;;;10005;27;;;;;10001.5;990.0
-1;101800;KELP;2018;26;;;;;2021;2;2022;24;;;2019.5;-12923.1640625
-1;101800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;990.0
-1;101900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;990.0
-1;101900;KELP;2018;23;;;;;2020;6;2022;23;;;2019.0;-12936.03125
-1;102000;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;990.0
-1;102000;KELP;2018;30;;;;;2022;30;;;;;2020.0;-12938.3984375
-1;102100;KELP;2019;24;;;;;2022;24;;;;;2020.5;-12946.09375
-1;102100;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;992.0
-1;102200;KELP;2019;30;;;;;2021;7;2022;30;;;2020.0;-12951.7890625
-1;102200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;992.0
-1;102300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;992.0
-1;102300;KELP;2020;4;2019;1;2018;24;2022;25;;;;;2021.0;-12941.765625
-1;102400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;992.0
-1;102400;KELP;2019;23;;;;;2022;23;;;;;2020.5;-12944.4609375
-1;102500;KELP;2019;29;;;;;2022;29;;;;;2020.5;-12948.7421875
-1;102500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;992.0
-1;102600;KELP;2018;25;;;;;2021;25;;;;;2019.5;-12917.1640625
-1;102600;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;992.0
-1;102700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;992.0
-1;102700;KELP;2018;21;;;;;2022;21;;;;;2020.0;-12925.4375
-1;102800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1010.0
-1;102800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-12930.2890625
-1;102900;KELP;2020;4;2019;4;2018;28;2021;1;2022;27;;;2020.5;-12924.765625
-1;102900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1010.0
-1;103000;KELP;2018;31;;;;;2020;4;2021;1;2022;30;2019.0;-12925.078125
-1;103000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1010.0
-1;103100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1010.0
-1;103100;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-12928.125
-1;103200;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;1010.0
-1;103200;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;-12927.0703125
-1;103300;KELP;2019;34;;;;;2022;26;;;;;2020.5;-12944.375
-1;103300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1010.0
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;-12936.6171875
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;1010.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1010.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;-12935.96875
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1010.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;-12936.0703125
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;-12940.421875
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1010.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;-12939.109375
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;1010.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;1010.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;-12938.1953125
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;1010.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-12931.4296875
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;-12954.4453125
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1010.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;-12943.859375
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1010.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1010.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;-12959.2890625
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1010.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;-12961.875
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;-12956.0625
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1010.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;-12963.625
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;1010.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;1010.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;-13553.28125
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1012.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;-13555.6015625
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;-13552.6328125
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1012.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;-13570.8984375
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;1013.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1013.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;-13571.8125
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1013.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;-13580.359375
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-13591.71875
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;1013.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;-13594.7265625
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;1013.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;1015.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;-13598.9140625
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;1015.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;-13596.8125
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;-13618.2734375
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1015.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;-13605.1640625
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;1015.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1015.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;-13593.765625
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;1015.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;-13596.7421875
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;-13598.84375
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1015.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1022.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;-13604.28125
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;-13595.71875
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;1022.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;1026.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;-13581.46875
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;-13573.75
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;1026.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;1046.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;-13574.3515625
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-13574.546875
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1054.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;1056.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;-13570.359375
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;-13584.703125
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;1058.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1058.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;-13580.203125
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;-13583.125
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;1058.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;1060.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;-13577.53125
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;-13593.28125
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1060.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;1060.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;-13583.7578125
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;-13586.390625
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;1061.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;1061.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;-13588.0703125
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;-13614.2109375
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1061.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1061.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;-13612.125
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;-13616.4140625
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;1061.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;1061.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;-13615.7734375
