day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,94100,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1751
-1,94100,KELP,2019,33,,,,,2022,30,,,,,2020.5,144.0390625
-1,94200,RAINFOREST_RESIN,9995,22,,,,,10002,7,10005,22,,,9998.5,1751
-1,94200,KELP,2019,22,,,,,2023,22,,,,,2021,133.3984375
-1,94300,KELP,2020,1,2019,26,,,2023,26,,,,,2021.5,130
-1,94300,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,1751
-1,94400,KELP,2020,29,,,,,2023,29,,,,,2021.5,126.76953125
-1,94400,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1753
-1,94500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1757
-1,94500,KELP,2019,25,,,,,2023,25,,,,,2021,130.98828125
-1,94600,RAINFOREST_RESIN,9998,2,9995,22,,,10005,22,,,,,10001.5,1757
-1,94600,KELP,2020,22,,,,,2023,22,,,,,2021.5,127.3046875
-1,94700,KELP,2020,21,,,,,2022,6,2023,21,,,2021,119.90234375
-1,94700,RAINFOREST_RESIN,10002,1,9996,1,9995,20,10004,1,10005,20,,,10003,1757
-1,94800,KELP,2020,28,,,,,2022,1,2023,28,,,2021,119.30859375
-1,94800,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1759
-1,94900,RAINFOREST_RESIN,9995,27,,,,,9998,1,10005,27,,,9996.5,1759
-1,94900,KELP,2020,27,,,,,2023,27,,,,,2021.5,121.9453125
-1,95000,RAINFOREST_RESIN,9998,9,9996,1,9995,21,10004,1,10005,21,,,10001,1761
-1,95000,KELP,2021,1,2019,22,,,2023,22,,,,,2022,132.9296875
-1,95100,KELP,2019,25,,,,,2022,25,,,,,2020.5,144.1328125
-1,95100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1785
-1,95200,KELP,2019,30,,,,,2022,30,,,,,2020.5,137.4765625
-1,95200,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1785
-1,95300,RAINFOREST_RESIN,9995,24,,,,,10002,9,10005,24,,,9998.5,1785
-1,95300,KELP,2019,24,,,,,2022,24,,,,,2020.5,139.61328125
-1,95400,RAINFOREST_RESIN,9995,21,,,,,10002,1,10005,21,,,9998.5,1785
-1,95400,KELP,2019,21,,,,,2022,21,,,,,2020.5,139.640625
-1,95500,KELP,2019,27,,,,,2022,27,,,,,2020.5,146.234375
-1,95500,RAINFOREST_RESIN,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999,1785
-1,95600,KELP,2018,29,,,,,2022,30,,,,,2020,153.67578125
-1,95600,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1785
-1,95700,RAINFOREST_RESIN,10002,1,9996,2,9995,21,10004,2,10005,21,,,10003,1785
-1,95700,KELP,2018,23,,,,,2020,6,2021,23,,,2019,164.8359375
-1,95800,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1787
-1,95800,KELP,2018,5,2017,21,,,2021,21,,,,,2019.5,173.72265625
-1,95900,KELP,2017,23,,,,,2019,8,2020,23,,,2018,179.4921875
-1,95900,RAINFOREST_RESIN,9998,9,9996,1,9995,22,10004,1,10005,22,,,10001,1811
-1,96000,KELP,2016,24,,,,,2019,1,2020,23,,,2017.5,194.76171875
-1,96000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1811
-1,96100,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1817
-1,96100,KELP,2016,23,,,,,2019,23,,,,,2017.5,203.08203125
-1,96200,RAINFOREST_RESIN,9996,2,9995,24,,,9998,5,10004,2,10005,24,9997,1817
-1,96200,KELP,2017,1,2016,24,,,2020,26,,,,,2018.5,191.5546875
-1,96300,KELP,2016,26,,,,,2019,2,2020,25,,,2017.5,196.26171875
-1,96300,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1827
-1,96400,KELP,2016,30,,,,,2020,30,,,,,2018,190.62890625
-1,96400,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,1827
-1,96500,RAINFOREST_RESIN,9998,1,9996,1,9995,28,10004,1,10005,28,,,10001,1827
-1,96500,KELP,2017,29,,,,,2020,29,,,,,2018.5,185.62890625
-1,96600,RAINFOREST_RESIN,9995,24,,,,,10002,3,10005,24,,,9998.5,1827
-1,96600,KELP,2017,24,,,,,2021,24,,,,,2019,176.19921875
-1,96700,KELP,2018,32,,,,,2021,32,,,,,2019.5,162.69921875
-1,96700,RAINFOREST_RESIN,9996,2,9995,30,,,10002,9,10004,2,10005,30,9999,1827
-1,96800,KELP,2019,8,2018,26,,,2022,27,,,,,2020.5,154.4296875
-1,96800,RAINFOREST_RESIN,10002,3,9998,2,9996,1,10004,1,10005,26,,,10003,1827
-1,96900,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1833
-1,96900,KELP,2018,26,,,,,2022,26,,,,,2020,159.95703125
-1,97000,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1833
-1,97000,KELP,2018,28,,,,,2021,28,,,,,2019.5,165.69140625
-1,97100,KELP,2018,28,,,,,2020,5,2021,28,,,2019,162.62109375
-1,97100,RAINFOREST_RESIN,9995,28,,,,,10002,4,10005,28,,,9998.5,1833
-1,97200,RAINFOREST_RESIN,9996,1,9995,22,,,10000,3,10004,1,10005,22,9998,1837
-1,97200,KELP,2018,23,,,,,2019,3,2021,1,2022,22,2018.5,160.83984375
-1,97300,KELP,2018,24,,,,,2021,25,,,,,2019.5,161.9140625
-1,97300,RAINFOREST_RESIN,9998,3,9996,1,9995,24,10004,1,10005,24,,,10001,1837
-1,97400,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1837
-1,97400,KELP,2018,27,,,,,2022,27,,,,,2020,156.87890625
-1,97500,KELP,2019,5,2018,22,,,2022,24,,,,,2020.5,154.26953125
-1,97500,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1837
-1,97600,RAINFOREST_RESIN,9996,1,9995,30,,,10002,7,10004,1,10005,30,9999,1837
-1,97600,KELP,2019,31,,,,,2021,7,2022,1,2023,30,2020,143.390625
-1,97700,KELP,2018,22,,,,,2020,2,2022,22,,,2019,157.578125
-1,97700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1842
-1,97800,RAINFOREST_RESIN,9995,27,,,,,10002,6,10005,27,,,9998.5,1842
-1,97800,KELP,2018,27,,,,,2020,1,2022,27,,,2019,158.15234375
-1,97900,KELP,2018,25,,,,,2021,1,2022,25,,,2019.5,161.5546875
-1,97900,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1842
-1,98000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1842
-1,98000,KELP,2017,24,,,,,2021,24,,,,,2019,175.45703125
-1,98100,KELP,2018,29,,,,,2021,29,,,,,2019.5,171.64453125
-1,98100,RAINFOREST_RESIN,9996,1,9995,28,,,9998,1,10002,2,10004,1,9997,1842
-1,98200,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1844
-1,98200,KELP,2018,26,,,,,2021,26,,,,,2019.5,171.72265625
-1,98300,KELP,2020,2,2018,31,,,2021,29,,,,,2020.5,167.671875
-1,98300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1844
-1,98400,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1844
-1,98400,KELP,2018,30,,,,,2020,7,2021,30,,,2019,168.16015625
-1,98500,KELP,2018,31,,,,,2021,31,,,,,2019.5,166.078125
-1,98500,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,1844
-1,98600,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1844
-1,98600,KELP,2018,28,,,,,2022,28,,,,,2020,156.8203125
-1,98700,KELP,2019,29,,,,,2022,29,,,,,2020.5,150.01953125
-1,98700,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,1844
-1,98800,RAINFOREST_RESIN,10002,1,9996,1,9995,23,10004,1,10005,23,,,10003,1844
-1,98800,KELP,2020,1,2018,24,,,2021,24,,,,,2020.5,162.515625
-1,98900,KELP,2018,26,,,,,2021,26,,,,,2019.5,168.9296875
-1,98900,RAINFOREST_RESIN,9998,10,9995,26,,,10005,26,,,,,10001.5,1846
-1,99000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1846
-1,99000,KELP,2018,25,,,,,2020,4,2021,26,,,2019,167.984375
-1,99100,KELP,2018,31,,,,,2021,25,,,,,2019.5,166.77734375
-1,99100,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1846
-1,99200,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,1846
-1,99200,KELP,2018,27,,,,,2021,22,,,,,2019.5,164.86328125
-1,99300,KELP,2020,1,2018,27,,,2021,27,,,,,2020.5,164.140625
-1,99300,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1846
-1,99400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1846
-1,99400,KELP,2018,26,,,,,2022,26,,,,,2020,159.3125
-1,99500,KELP,2018,24,,,,,2022,24,,,,,2020,155.14453125
-1,99500,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,1846
-1,99600,RAINFOREST_RESIN,10002,1,9995,28,,,10005,28,,,,,10003.5,1846
-1,99600,KELP,2019,4,2018,28,,,2022,28,,,,,2020.5,156.95703125
-1,99700,KELP,2018,30,,,,,2022,30,,,,,2020,156.703125
-1,99700,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,1846
-1,99800,KELP,2018,28,,,,,2022,28,,,,,2020,157.88671875
-1,99800,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1846
-1,99900,RAINFOREST_RESIN,10002,1,9995,29,,,10005,29,,,,,10003.5,1846
-1,99900,KELP,2018,28,,,,,2021,29,,,,,2019.5,166.8125
-1,100000,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1846
-1,100000,KELP,2018,24,,,,,2020,5,2021,24,,,2019,170.42578125
-1,100100,KELP,2018,29,,,,,2021,29,,,,,2019.5,167.9765625
-1,100100,RAINFOREST_RESIN,10002,1,9995,29,,,10005,29,,,,,10003.5,1846
-1,100200,KELP,2018,23,,,,,2020,1,2021,23,,,2019,164.09765625
-1,100200,RAINFOREST_RESIN,9998,5,9996,1,9995,22,10004,1,10005,22,,,10001,1846
-1,100300,RAINFOREST_RESIN,9998,4,9996,1,9995,30,10004,1,10005,30,,,10001,1846
-1,100300,KELP,2018,31,,,,,2021,31,,,,,2019.5,165.51953125
-1,100400,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,1846
-1,100400,KELP,2018,30,,,,,2021,30,,,,,2019.5,170.5390625
-1,100500,KELP,2018,22,,,,,2021,22,,,,,2019.5,172.44921875
-1,100500,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1846
-1,100600,KELP,2018,29,,,,,2020,1,2021,29,,,2019,169.08984375
-1,100600,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1878
-1,100700,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003,1878
-1,100700,KELP,2018,31,,,,,2021,31,,,,,2019.5,165.828125
-1,100800,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000,1880
-1,100800,KELP,2018,35,,,,,2021,28,,,,,2019.5,167.65234375
-1,100900,KELP,2018,19,,,,,2021,27,,,,,2019.5,166.9765625
-1,100900,RAINFOREST_RESIN,9998,10,9995,27,,,10005,27,,,,,10001.5,1880
-1,101000,KELP,2018,31,,,,,2021,30,,,,,2019.5,168.69921875
-1,101000,RAINFOREST_RESIN,9998,6,9995,30,,,10005,30,,,,,10001.5,1880
-1,101100,RAINFOREST_RESIN,9998,4,9996,1,9995,21,10004,1,10005,21,,,10001,1880
-1,101100,KELP,2019,5,2018,21,,,2022,22,,,,,2020.5,154.578125
-1,101200,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,1880
-1,101200,KELP,2019,25,,,,,2022,26,,,,,2020.5,149.984375
-1,101300,KELP,2019,27,,,,,2022,27,,,,,2020.5,145.21875
-1,101300,RAINFOREST_RESIN,9996,1,9995,26,,,9998,2,10004,1,10005,26,9997,1888
-1,101400,KELP,2019,22,,,,,2021,5,2022,22,,,2020,150.97265625
-1,101400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1892
-1,101500,RAINFOREST_RESIN,10000,3,9996,2,9995,20,10004,2,10005,20,,,10002,1892
-1,101500,KELP,2020,5,2018,22,,,2022,22,,,,,2021,155.98046875
-1,101600,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1898
-1,101600,KELP,2019,21,,,,,2022,27,,,,,2020.5,152.578125
-1,101700,KELP,2018,27,,,,,2022,27,,,,,2020,161.94140625
-1,101700,RAINFOREST_RESIN,9998,1,9995,27,,,10005,27,,,,,10001.5,1898
-1,101800,KELP,2018,26,,,,,2021,2,2022,24,,,2019.5,161.93359375
-1,101800,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1898
-1,101900,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1898
-1,101900,KELP,2018,23,,,,,2020,6,2022,23,,,2019,156.78515625
-1,102000,RAINFOREST_RESIN,10002,1,9996,1,9995,29,10004,1,10005,29,,,10003,1898
-1,102000,KELP,2018,30,,,,,2022,30,,,,,2020,155.83984375
-1,102100,KELP,2019,24,,,,,2022,24,,,,,2020.5,152.76171875
-1,102100,RAINFOREST_RESIN,9998,3,9996,2,9995,22,10004,2,10005,22,,,10001,1900
-1,102200,KELP,2019,30,,,,,2021,7,2022,30,,,2020,150.484375
-1,102200,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,1900
-1,102300,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1908
-1,102300,KELP,2020,4,2019,1,2018,24,2022,25,,,,,2021,154.4921875
-1,102400,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,1908
-1,102400,KELP,2019,23,,,,,2022,23,,,,,2020.5,153.4140625
-1,102500,KELP,2019,29,,,,,2022,29,,,,,2020.5,151.703125
-1,102500,RAINFOREST_RESIN,9996,2,9995,27,,,10002,9,10004,2,10005,27,9999,1908
-1,102600,KELP,2018,25,,,,,2021,25,,,,,2019.5,164.3359375
-1,102600,RAINFOREST_RESIN,9998,9,9996,2,9995,23,10004,2,10005,23,,,10001,1908
-1,102700,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,1908
-1,102700,KELP,2018,21,,,,,2022,21,,,,,2020,161.0234375
-1,102800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1916
-1,102800,KELP,2018,28,,,,,2022,28,,,,,2020,159.0859375
-1,102900,KELP,2020,4,2019,4,2018,28,2021,1,2022,27,,,2020.5,161.29296875
-1,102900,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1916
-1,103000,KELP,2018,31,,,,,2020,4,2021,1,2022,30,2019,161.16796875
-1,103000,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,1916
-1,103100,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,1916
-1,103100,KELP,2020,1,2018,27,,,2022,27,,,,,2021,159.94921875
-1,103200,RAINFOREST_RESIN,9998,5,9995,27,,,10005,27,,,,,10001.5,1916
-1,103200,KELP,2019,6,2018,27,,,2022,27,,,,,2020.5,160.375
-1,103300,KELP,2019,34,,,,,2022,26,,,,,2020.5,153.44921875
-1,103300,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1916
-1,103400,KELP,2018,32,,,,,2019,1,2020,5,2022,32,2018.5,156.55078125
-1,103400,RAINFOREST_RESIN,9998,9,9996,2,9995,30,10000,4,10004,2,10005,30,9999,1916
-1,103500,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1916
-1,103500,KELP,2019,8,2018,28,,,2020,9,2022,28,,,2019.5,156.1953125
-1,103600,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,1916
-1,103600,KELP,2018,27,,,,,2022,27,,,,,2020,156.1484375
-1,103700,KELP,2019,1,2018,24,,,2022,25,,,,,2020.5,154.171875
-1,103700,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,1916
-1,103800,KELP,2018,26,,,,,2020,7,2022,26,,,2019,154.76953125
-1,103800,RAINFOREST_RESIN,9998,5,9995,26,,,10005,26,,,,,10001.5,1916
-1,103900,RAINFOREST_RESIN,9996,2,9995,22,,,10002,7,10004,2,10005,22,9999,1916
-1,103900,KELP,2019,2,2018,22,,,2022,24,,,,,2020.5,155.18359375
-1,104000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,1916
-1,104000,KELP,2020,1,2018,27,,,2022,27,,,,,2021,158.2578125
-1,104100,KELP,2019,28,,,,,2022,28,,,,,2020.5,147.796875
-1,104100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,1916
-1,104200,KELP,2019,23,,,,,2021,7,2022,24,,,2020,152.609375
-1,104200,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1916
-1,104300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1916
-1,104300,KELP,2019,21,,,,,2022,22,,,,,2020.5,145.59375
-1,104400,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,1916
-1,104400,KELP,2019,29,,,,,2022,29,,,,,2020.5,148.44921875
-1,104500,KELP,2019,26,,,,,2022,26,,,,,2020.5,150.7734375
-1,104500,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1916
-1,104600,KELP,2019,28,,,,,2022,27,,,,,2020.5,147.75
-1,104600,RAINFOREST_RESIN,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999,1916
-1,104700,RAINFOREST_RESIN,10002,1,9996,1,9995,30,10004,1,10005,30,,,10003,1916
-1,104700,KELP,2019,32,,,,,2022,31,,,,,2020.5,148.9140625
-1,104800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,1916
-1,104800,KELP,2019,34,,,,,2022,28,,,,,2020.5,149.83984375
-1,104900,KELP,2019,26,,,,,2021,4,2022,26,,,2020,148.65625
-1,104900,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,1916
-1,105000,KELP,2018,21,,,,,2022,21,,,,,2020,155.9609375
-1,105000,RAINFOREST_RESIN,9995,21,,,,,10002,2,10005,21,,,9998.5,1916
-1,105100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,1916
-1,105100,KELP,2019,8,2018,32,,,2022,32,,,,,2020.5,156.32421875
-1,105200,RAINFOREST_RESIN,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001,1916
-1,105200,KELP,2020,7,2018,26,,,2022,26,,,,,2021,159.7421875
-1,105300,KELP,2020,1,2018,27,,,2021,27,,,,,2020.5,164.28515625
-1,105300,RAINFOREST_RESIN,9996,2,9995,25,,,10002,9,10004,2,10005,25,9999,1916
-1,105400,KELP,2018,30,,,,,2021,24,,,,,2019.5,165.4921875
-1,105400,RAINFOREST_RESIN,10002,1,9995,24,,,10005,24,,,,,10003.5,1916
-1,105500,RAINFOREST_RESIN,9998,1,9995,28,,,10005,28,,,,,10001.5,1916
-1,105500,KELP,2018,28,,,,,2020,2,2021,28,,,2019,167.1640625
-1,105600,RAINFOREST_RESIN,9998,8,9995,30,,,10005,30,,,,,10001.5,1916
-1,105600,KELP,2020,1,2018,30,,,2021,30,,,,,2020.5,166.32421875
-1,105700,KELP,2020,1,2018,1,2017,28,2021,29,,,,,2020.5,174.91015625
-1,105700,RAINFOREST_RESIN,9998,8,9996,1,9995,28,10004,1,10005,28,,,10001,1916
-1,105800,KELP,2020,7,2018,28,,,2021,28,,,,,2020.5,169.6640625
-1,105800,RAINFOREST_RESIN,10002,3,9996,2,9995,26,10004,2,10005,26,,,10003,1916
-1,105900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,1916
-1,105900,KELP,2018,24,,,,,2021,24,,,,,2019.5,165.10546875
-1,106000,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,1916
-1,106000,KELP,2018,18,,,,,2021,22,,,,,2019.5,166.296875
-1,106100,KELP,2018,24,,,,,2020,7,2021,24,,,2019,167.13671875
-1,106100,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1916
-1,106200,RAINFOREST_RESIN,9996,2,9995,21,,,10004,2,10005,21,,,10000,1937
-1,106200,KELP,2018,23,,,,,2021,23,,,,,2019.5,169.3125
-1,106300,KELP,2018,32,,,,,2019,4,2021,28,,,2018.5,165.88671875
-1,106300,RAINFOREST_RESIN,9996,2,9995,26,,,9998,2,10000,4,10004,2,9997,1937
-1,106400,RAINFOREST_RESIN,9998,10,9996,1,9995,22,10000,6,10004,1,10005,22,9999,1941
-1,106400,KELP,2018,23,,,,,2019,6,2020,8,2022,23,2018.5,160.1875
-1,106500,KELP,2018,20,,,,,2020,4,2022,20,,,2019,157.1015625
-1,106500,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,1941
-1,106600,RAINFOREST_RESIN,9995,30,,,,,9998,4,10005,30,,,9996.5,1977
-1,106600,KELP,2018,30,,,,,2020,6,2022,30,,,2019,157.33984375
-1,106700,KELP,2018,30,,,,,2022,30,,,,,2020,157.41796875
-1,106700,RAINFOREST_RESIN,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997,1985
-1,106800,RAINFOREST_RESIN,10002,1,9998,9,9996,1,10004,1,10005,30,,,10003,1987
-1,106800,KELP,2019,3,2018,30,,,2022,31,,,,,2020.5,155.7421875
-1,106900,KELP,2018,29,,,,,2022,29,,,,,2020,161.48046875
-1,106900,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,1989
-1,107000,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,1989
-1,107000,KELP,2018,26,,,,,2019,2,2022,26,,,2018.5,159.6796875
-1,107100,KELP,2018,22,,,,,2022,22,,,,,2020,160.84765625
-1,107100,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,1989
-1,107200,RAINFOREST_RESIN,9998,1,9996,1,9995,24,10004,1,10005,24,,,10001,1991
-1,107200,KELP,2018,25,,,,,2020,2,2022,25,,,2019,158.61328125
-1,107300,KELP,2018,25,,,,,2021,25,,,,,2019.5,164.91015625
-1,107300,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,1991
-1,107400,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,1991
-1,107400,KELP,2019,6,2018,25,,,2022,25,,,,,2020.5,161.1015625
-1,107500,KELP,2018,25,,,,,2022,25,,,,,2020,162.15625
-1,107500,RAINFOREST_RESIN,9995,25,,,,,10002,5,10005,25,,,9998.5,1995
-1,107600,RAINFOREST_RESIN,9998,3,9996,1,9995,30,10004,1,10005,30,,,10001,1995
-1,107600,KELP,2018,31,,,,,2020,4,2021,31,,,2019,162.828125
-1,107700,KELP,2018,24,,,,,2021,24,,,,,2019.5,173.28125
-1,107700,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,1995
-1,107800,RAINFOREST_RESIN,9996,2,9995,20,,,10002,8,10004,2,10005,20,9999,1995
-1,107800,KELP,2018,22,,,,,2021,22,,,,,2019.5,172.44921875
-1,107900,KELP,2018,1,2017,28,,,2021,29,,,,,2019.5,174.16796875
-1,107900,RAINFOREST_RESIN,9996,1,9995,28,,,10002,4,10004,1,10005,28,9999,1995
-1,108000,RAINFOREST_RESIN,9996,1,9995,26,,,9998,11,10004,1,10005,26,9997,1995
-1,108000,KELP,2018,1,2017,26,,,2021,27,,,,,2019.5,173.90625
-1,108100,KELP,2018,25,,,,,2021,25,,,,,2019.5,173.3359375
-1,108100,RAINFOREST_RESIN,9995,25,,,,,9998,1,10005,25,,,9996.5,2017
-1,108200,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,2019
-1,108200,KELP,2017,31,,,,,2019,1,2021,31,,,2018,177.2890625
-1,108300,KELP,2017,21,,,,,2021,21,,,,,2019,180.265625
-1,108300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2019
-1,108400,RAINFOREST_RESIN,9996,1,9995,25,,,10002,8,10004,1,10005,25,9999,2019
-1,108400,KELP,2019,1,2017,26,,,2020,26,,,,,2019.5,190.6015625
-1,108500,KELP,2017,24,,,,,2020,25,,,,,2018.5,190.265625
-1,108500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,2019
-1,108600,RAINFOREST_RESIN,9996,1,9995,26,,,9998,4,10004,1,10005,26,9997,2019
-1,108600,KELP,2017,27,,,,,2020,27,,,,,2018.5,183.76171875
-1,108700,KELP,2017,23,,,,,2020,23,,,,,2018.5,183.94921875
-1,108700,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,2027
-1,108800,KELP,2017,20,,,,,2020,20,,,,,2018.5,186.234375
-1,108800,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,2027
-1,108900,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,2027
-1,108900,KELP,2017,31,,,,,2021,31,,,,,2019,179.63671875
-1,109000,RAINFOREST_RESIN,9995,20,,,,,10002,2,10005,20,,,9998.5,2027
-1,109000,KELP,2018,4,2017,20,,,2021,20,,,,,2019.5,180.8046875
-1,109100,KELP,2017,27,,,,,2019,5,2021,28,,,2018,179.16796875
-1,109100,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,2027
-1,109200,KELP,2017,27,,,,,2021,27,,,,,2019,179.2578125
-1,109200,RAINFOREST_RESIN,9998,2,9996,2,9995,25,10004,2,10005,25,,,10001,2027
-1,109300,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2027
-1,109300,KELP,2017,22,,,,,2020,21,,,,,2018.5,182.4296875
-1,109400,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,2027
-1,109400,KELP,2017,21,,,,,2021,21,,,,,2019,178.39453125
-1,109500,KELP,2018,33,,,,,2021,30,,,,,2019.5,168.84375
-1,109500,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,2027
-1,109600,KELP,2018,29,,,,,2021,29,,,,,2019.5,163.5390625
-1,109600,RAINFOREST_RESIN,9996,2,9995,27,,,9998,1,10004,2,10005,27,9997,2027
-1,109700,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,2029
-1,109700,KELP,2018,26,,,,,2021,27,,,,,2019.5,165.03125
-1,109800,RAINFOREST_RESIN,10002,1,9996,2,9995,22,10004,2,10005,22,,,10003,2029
